_source_file,action,calendar_size,calendar_size_after,calendar_size_sent,duplicates_ignored,event,final_sync,lamport,lamport_after,lamport_before,left_neighbor,message_id,message_lamport,message_vector,new_events_added,node_id,port,received_event_count,received_lamport,received_vector,receiver_node,right_neighbor,scheduled_delay_seconds,sender_node,state_hash,state_hash_after,state_hash_sent,vector,vector_after,vector_before,wall_time_utc
node-6.jsonl,SEND_STATE,,,43,,,,,,,,N06-M0012,59,"[19, 20, 14, 13, 16, 22, 28, 24, 22, 19]",,6,,,,,7,,,,,,ee94f70fd5ade15268da8da7d85c8d7519e351e60cd7d3edd62de25ce67d418d,,,,2026-09-13T14:12:33.696Z
node-7.jsonl,RECEIVE_STATE,,43,,42,,False,,60,56,,N06-M0012,,,1,7,,43,59,"[19, 20, 14, 13, 16, 22, 28, 24, 22, 19]",,,,6,,ee94f70fd5ade15268da8da7d85c8d7519e351e60cd7d3edd62de25ce67d418d,,,"[19, 20, 14, 13, 16, 22, 28, 26, 22, 19]","[19, 20, 14, 13, 16, 22, 24, 25, 22, 19]",2026-09-13T14:12:33.699Z
node-0.jsonl,LOCAL_SCHEDULE,,42,,,"{""creator_node"": 0, ""end_time"": ""22:20"", ""event_id"": ""N00-E05"", ""event_number"": 5, ""lamport_timestamp"": 59, ""simulation_date"": ""2030-10-01"", ""start_time"": ""22:00"", ""title"": ""Node 0 Event 5"", ""vector_timestamp"": [24, 25, 19, 12, 10, 17, 19, 20, 23, 24]}",,,59,,,,,,,0,,,,,,,81,,,ceee15e6334429bd7a436e1b71ec989c04d1f4a3ba6a44beac7ff1dfc8f49f18,,,"[24, 25, 19, 12, 10, 17, 19, 20, 23, 24]",,2026-09-13T14:12:43.374Z
node-0.jsonl,SEND_STATE,,,42,,,,,,,,N00-M0009,60,"[25, 25, 19, 12, 10, 17, 19, 20, 23, 24]",,0,,,,,9,,,,,,ceee15e6334429bd7a436e1b71ec989c04d1f4a3ba6a44beac7ff1dfc8f49f18,,,,2026-09-13T14:12:43.380Z
node-9.jsonl,RECEIVE_STATE,,42,,39,,False,,61,57,,N00-M0009,,,3,9,,42,60,"[25, 25, 19, 12, 10, 17, 19, 20, 23, 24]",,,,0,,ceee15e6334429bd7a436e1b71ec989c04d1f4a3ba6a44beac7ff1dfc8f49f18,,,"[25, 25, 19, 12, 10, 17, 19, 20, 23, 25]","[19, 20, 14, 12, 10, 17, 19, 20, 23, 24]",2026-09-13T14:12:43.386Z
node-0.jsonl,SEND_STATE,,,42,,,,,,,,N00-M0010,61,"[26, 25, 19, 12, 10, 17, 19, 20, 23, 24]",,0,,,,,1,,,,,,ceee15e6334429bd7a436e1b71ec989c04d1f4a3ba6a44beac7ff1dfc8f49f18,,,,2026-09-13T14:12:43.388Z
node-1.jsonl,RECEIVE_STATE,,45,,33,,False,,62,56,,N00-M0010,,,9,1,,42,61,"[26, 25, 19, 12, 10, 17, 19, 20, 23, 24]",,,,0,,339c052abe2f4c2c35cd926201d03803375ae925f8d05e85147f0c94b2abe1dd,,,"[26, 28, 24, 18, 15, 17, 19, 20, 23, 24]","[20, 27, 24, 18, 15, 16, 13, 9, 10, 13]",2026-09-13T14:12:43.396Z
node-3.jsonl,LOCAL_SCHEDULE,,42,,,"{""creator_node"": 3, ""end_time"": ""20:40"", ""event_id"": ""N03-E05"", ""event_number"": 5, ""lamport_timestamp"": 60, ""simulation_date"": ""2030-10-01"", ""start_time"": ""20:20"", ""title"": ""Node 3 Event 5"", ""vector_timestamp"": [20, 26, 25, 23, 23, 21, 18, 13, 10, 13]}",,,60,,,,,,,3,,,,,,,65,,,689e991e98a42a48fe2e85eb4c7c868620a2e664098c6dec6f88c34581dfc5d9,,,"[20, 26, 25, 23, 23, 21, 18, 13, 10, 13]",,2026-09-13T14:12:47.638Z
node-3.jsonl,SEND_STATE,,,42,,,,,,,,N03-M0009,61,"[20, 26, 25, 24, 23, 21, 18, 13, 10, 13]",,3,,,,,2,,,,,,689e991e98a42a48fe2e85eb4c7c868620a2e664098c6dec6f88c34581dfc5d9,,,,2026-09-13T14:12:47.643Z
node-2.jsonl,RECEIVE_STATE,,42,,36,,False,,62,56,,N03-M0009,,,6,2,,42,61,"[20, 26, 25, 24, 23, 21, 18, 13, 10, 13]",,,,3,,689e991e98a42a48fe2e85eb4c7c868620a2e664098c6dec6f88c34581dfc5d9,,,"[20, 26, 26, 24, 23, 21, 18, 13, 10, 13]","[20, 26, 25, 18, 15, 16, 13, 9, 10, 13]",2026-09-13T14:12:47.647Z
node-3.jsonl,SEND_STATE,,,42,,,,,,,,N03-M0010,62,"[20, 26, 25, 25, 23, 21, 18, 13, 10, 13]",,3,,,,,4,,,,,,689e991e98a42a48fe2e85eb4c7c868620a2e664098c6dec6f88c34581dfc5d9,,,,2026-09-13T14:12:47.650Z
node-4.jsonl,RECEIVE_STATE,,42,,38,,False,,63,59,,N03-M0010,,,4,4,,42,62,"[20, 26, 25, 25, 23, 21, 18, 13, 10, 13]",,,,3,,689e991e98a42a48fe2e85eb4c7c868620a2e664098c6dec6f88c34581dfc5d9,,,"[20, 26, 25, 25, 25, 21, 18, 13, 10, 13]","[16, 21, 20, 19, 24, 21, 18, 13, 10, 13]",2026-09-13T14:12:47.653Z
node-2.jsonl,LOCAL_SCHEDULE,,43,,,"{""creator_node"": 2, ""end_time"": ""15:00"", ""event_id"": ""N02-E06"", ""event_number"": 6, ""lamport_timestamp"": 63, ""simulation_date"": ""2030-10-01"", ""start_time"": ""14:40"", ""title"": ""Node 2 Event 6"", ""vector_timestamp"": [20, 26, 27, 24, 23, 21, 18, 13, 10, 13]}",,,63,,,,,,,2,,,,,,,41,,,c5c0169d6faf17b27b733aeda67a81559b3d47141c0275db32e7d9e3c60c8359,,,"[20, 26, 27, 24, 23, 21, 18, 13, 10, 13]",,2026-09-13T14:12:49.423Z
node-2.jsonl,SEND_STATE,,,43,,,,,,,,N02-M0011,64,"[20, 26, 28, 24, 23, 21, 18, 13, 10, 13]",,2,,,,,1,,,,,,c5c0169d6faf17b27b733aeda67a81559b3d47141c0275db32e7d9e3c60c8359,,,,2026-09-13T14:12:49.427Z
node-1.jsonl,RECEIVE_STATE,,50,,38,,False,,65,62,,N02-M0011,,,5,1,,43,64,"[20, 26, 28, 24, 23, 21, 18, 13, 10, 13]",,,,2,,f2966796524322884647e9e7aadfa0731f64ab77a32c3aa8730711474d34cb03,,,"[26, 29, 28, 24, 23, 21, 19, 20, 23, 24]","[26, 28, 24, 18, 15, 17, 19, 20, 23, 24]",2026-09-13T14:12:49.437Z
node-2.jsonl,SEND_STATE,,,43,,,,,,,,N02-M0012,65,"[20, 26, 29, 24, 23, 21, 18, 13, 10, 13]",,2,,,,,3,,,,,,c5c0169d6faf17b27b733aeda67a81559b3d47141c0275db32e7d9e3c60c8359,,,,2026-09-13T14:12:49.438Z
node-3.jsonl,RECEIVE_STATE,,43,,42,,False,,66,62,,N02-M0012,,,1,3,,43,65,"[20, 26, 29, 24, 23, 21, 18, 13, 10, 13]",,,,2,,c5c0169d6faf17b27b733aeda67a81559b3d47141c0275db32e7d9e3c60c8359,,,"[20, 26, 29, 26, 23, 21, 18, 13, 10, 13]","[20, 26, 25, 25, 23, 21, 18, 13, 10, 13]",2026-09-13T14:12:49.441Z
node-5.jsonl,LOCAL_SCHEDULE,,48,,,"{""creator_node"": 5, ""end_time"": ""20:40"", ""event_id"": ""N05-E06"", ""event_number"": 6, ""lamport_timestamp"": 62, ""simulation_date"": ""2030-10-01"", ""start_time"": ""20:20"", ""title"": ""Node 5 Event 6"", ""vector_timestamp"": [19, 21, 20, 19, 24, 27, 27, 24, 22, 19]}",,,62,,,,,,,5,,,,,,,85,,,ca28ceee99a7b221f0a201b4e7ee257d345086e42db23cc269744655a60df710,,,"[19, 21, 20, 19, 24, 27, 27, 24, 22, 19]",,2026-09-13T14:12:58.237Z
node-5.jsonl,SEND_STATE,,,48,,,,,,,,N05-M0011,63,"[19, 21, 20, 19, 24, 28, 27, 24, 22, 19]",,5,,,,,4,,,,,,ca28ceee99a7b221f0a201b4e7ee257d345086e42db23cc269744655a60df710,,,,2026-09-13T14:12:58.239Z
node-4.jsonl,RECEIVE_STATE,,51,,39,,False,,64,63,,N05-M0011,,,9,4,,48,63,"[19, 21, 20, 19, 24, 28, 27, 24, 22, 19]",,,,5,,0522bc2105f60093c7ea4d82984278f192b52699f8f01edd1a542c4cf6a308bd,,,"[20, 26, 25, 25, 26, 28, 27, 24, 22, 19]","[20, 26, 25, 25, 25, 21, 18, 13, 10, 13]",2026-09-13T14:12:58.241Z
node-5.jsonl,SEND_STATE,,,48,,,,,,,,N05-M0012,64,"[19, 21, 20, 19, 24, 29, 27, 24, 22, 19]",,5,,,,,6,,,,,,ca28ceee99a7b221f0a201b4e7ee257d345086e42db23cc269744655a60df710,,,,2026-09-13T14:12:58.243Z
node-6.jsonl,RECEIVE_STATE,,48,,43,,False,,65,59,,N05-M0012,,,5,6,,48,64,"[19, 21, 20, 19, 24, 29, 27, 24, 22, 19]",,,,5,,ca28ceee99a7b221f0a201b4e7ee257d345086e42db23cc269744655a60df710,,,"[19, 21, 20, 19, 24, 29, 29, 24, 22, 19]","[19, 20, 14, 13, 16, 22, 28, 24, 22, 19]",2026-09-13T14:12:58.246Z
node-9.jsonl,LOCAL_SCHEDULE,,43,,,"{""creator_node"": 9, ""end_time"": ""21:40"", ""event_id"": ""N09-E06"", ""event_number"": 6, ""lamport_timestamp"": 62, ""simulation_date"": ""2030-10-01"", ""start_time"": ""21:20"", ""title"": ""Node 9 Event 6"", ""vector_timestamp"": [25, 25, 19, 12, 10, 17, 19, 20, 23, 26]}",,,62,,,,,,,9,,,,,,,51,,,c64a7401fec68207d2860543e8f3f2dddb5e8561149209d875781f83e84a5f3b,,,"[25, 25, 19, 12, 10, 17, 19, 20, 23, 26]",,2026-09-13T14:13:04.000Z
node-9.jsonl,SEND_STATE,,,43,,,,,,,,N09-M0011,63,"[25, 25, 19, 12, 10, 17, 19, 20, 23, 27]",,9,,,,,8,,,,,,c64a7401fec68207d2860543e8f3f2dddb5e8561149209d875781f83e84a5f3b,,,,2026-09-13T14:13:04.004Z
node-8.jsonl,RECEIVE_STATE,,47,,39,,False,,64,58,,N09-M0011,,,4,8,,43,63,"[25, 25, 19, 12, 10, 17, 19, 20, 23, 27]",,,,9,,79dab72614af2eac1127b7400dcc70ed1768a5da07afe68a8fd0d0ceb4fb0432,,,"[25, 25, 19, 13, 16, 22, 24, 25, 26, 27]","[19, 20, 14, 13, 16, 22, 24, 25, 25, 23]",2026-09-13T14:13:04.011Z
node-9.jsonl,SEND_STATE,,,43,,,,,,,,N09-M0012,64,"[25, 25, 19, 12, 10, 17, 19, 20, 23, 28]",,9,,,,,0,,,,,,c64a7401fec68207d2860543e8f3f2dddb5e8561149209d875781f83e84a5f3b,,,,2026-09-13T14:13:04.013Z
node-0.jsonl,RECEIVE_STATE,,43,,42,,False,,65,61,,N09-M0012,,,1,0,,43,64,"[25, 25, 19, 12, 10, 17, 19, 20, 23, 28]",,,,9,,c64a7401fec68207d2860543e8f3f2dddb5e8561149209d875781f83e84a5f3b,,,"[27, 25, 19, 12, 10, 17, 19, 20, 23, 28]","[26, 25, 19, 12, 10, 17, 19, 20, 23, 24]",2026-09-13T14:13:04.015Z
node-7.jsonl,LOCAL_SCHEDULE,,44,,,"{""creator_node"": 7, ""end_time"": ""18:00"", ""event_id"": ""N07-E06"", ""event_number"": 6, ""lamport_timestamp"": 61, ""simulation_date"": ""2030-10-01"", ""start_time"": ""17:40"", ""title"": ""Node 7 Event 6"", ""vector_timestamp"": [19, 20, 14, 13, 16, 22, 28, 27, 22, 19]}",,,61,,,,,,,7,,,,,,,58,,,366401dc4ab0e0839a58a07ebac69eb8e567f232c31a9c03287722cb2398b7d5,,,"[19, 20, 14, 13, 16, 22, 28, 27, 22, 19]",,2026-09-13T14:13:05.000Z
node-7.jsonl,SEND_STATE,,,44,,,,,,,,N07-M0011,62,"[19, 20, 14, 13, 16, 22, 28, 28, 22, 19]",,7,,,,,6,,,,,,366401dc4ab0e0839a58a07ebac69eb8e567f232c31a9c03287722cb2398b7d5,,,,2026-09-13T14:13:05.003Z
node-6.jsonl,RECEIVE_STATE,,49,,43,,False,,66,65,,N07-M0011,,,1,6,,44,62,"[19, 20, 14, 13, 16, 22, 28, 28, 22, 19]",,,,7,,7eab3e79c2772eef619a487561be950ecd0a2a684b48555393added39913aa87,,,"[19, 21, 20, 19, 24, 29, 30, 28, 22, 19]","[19, 21, 20, 19, 24, 29, 29, 24, 22, 19]",2026-09-13T14:13:05.007Z
node-7.jsonl,SEND_STATE,,,44,,,,,,,,N07-M0012,63,"[19, 20, 14, 13, 16, 22, 28, 29, 22, 19]",,7,,,,,8,,,,,,366401dc4ab0e0839a58a07ebac69eb8e567f232c31a9c03287722cb2398b7d5,,,,2026-09-13T14:13:05.009Z
node-8.jsonl,RECEIVE_STATE,,49,,42,,False,,65,64,,N07-M0012,,,2,8,,44,63,"[19, 20, 14, 13, 16, 22, 28, 29, 22, 19]",,,,7,,eb00791113521e3e4012aaa13d1eaa558d2a98edb70d1b7299f42c40cffbe01f,,,"[25, 25, 19, 13, 16, 22, 28, 29, 27, 27]","[25, 25, 19, 13, 16, 22, 24, 25, 26, 27]",2026-09-13T14:13:05.011Z
node-1.jsonl,LOCAL_SCHEDULE,,51,,,"{""creator_node"": 1, ""end_time"": ""20:20"", ""event_id"": ""N01-E07"", ""event_number"": 7, ""lamport_timestamp"": 66, ""simulation_date"": ""2030-10-01"", ""start_time"": ""20:00"", ""title"": ""Node 1 Event 7"", ""vector_timestamp"": [26, 30, 28, 24, 23, 21, 19, 20, 23, 24]}",,,66,,,,,,,1,,,,,,,72,,,2f8835a8306ba0200b8170a1b2c4387c2f2cb080837594faaa0824903de69c74,,,"[26, 30, 28, 24, 23, 21, 19, 20, 23, 24]",,2026-09-13T14:13:08.661Z
node-1.jsonl,SEND_STATE,,,51,,,,,,,,N01-M0013,67,"[26, 31, 28, 24, 23, 21, 19, 20, 23, 24]",,1,,,,,0,,,,,,2f8835a8306ba0200b8170a1b2c4387c2f2cb080837594faaa0824903de69c74,,,,2026-09-13T14:13:08.665Z
node-0.jsonl,RECEIVE_STATE,,52,,42,,False,,68,65,,N01-M0013,,,9,0,,51,67,"[26, 31, 28, 24, 23, 21, 19, 20, 23, 24]",,,,1,,8e211143beefd5589666c37535df052b662f75c7e7dfd3d6259be1a1aca5a639,,,"[28, 31, 28, 24, 23, 21, 19, 20, 23, 28]","[27, 25, 19, 12, 10, 17, 19, 20, 23, 28]",2026-09-13T14:13:08.669Z
node-1.jsonl,SEND_STATE,,,51,,,,,,,,N01-M0014,68,"[26, 32, 28, 24, 23, 21, 19, 20, 23, 24]",,1,,,,,2,,,,,,2f8835a8306ba0200b8170a1b2c4387c2f2cb080837594faaa0824903de69c74,,,,2026-09-13T14:13:08.671Z
node-2.jsonl,RECEIVE_STATE,,51,,43,,False,,69,65,,N01-M0014,,,8,2,,51,68,"[26, 32, 28, 24, 23, 21, 19, 20, 23, 24]",,,,1,,2f8835a8306ba0200b8170a1b2c4387c2f2cb080837594faaa0824903de69c74,,,"[26, 32, 30, 24, 23, 21, 19, 20, 23, 24]","[20, 26, 29, 24, 23, 21, 18, 13, 10, 13]",2026-09-13T14:13:08.674Z
node-8.jsonl,LOCAL_SCHEDULE,,50,,,"{""creator_node"": 8, ""end_time"": ""21:20"", ""event_id"": ""N08-E06"", ""event_number"": 6, ""lamport_timestamp"": 66, ""simulation_date"": ""2030-10-01"", ""start_time"": ""21:00"", ""title"": ""Node 8 Event 6"", ""vector_timestamp"": [25, 25, 19, 13, 16, 22, 28, 29, 28, 27]}",,,66,,,,,,,8,,,,,,,79,,,b562dbeac4107da843076ecde44e2d9005d21631b47316f6be4114e117d3d8e0,,,"[25, 25, 19, 13, 16, 22, 28, 29, 28, 27]",,2026-09-13T14:13:13.841Z
node-8.jsonl,SEND_STATE,,,50,,,,,,,,N08-M0011,67,"[25, 25, 19, 13, 16, 22, 28, 29, 29, 27]",,8,,,,,7,,,,,,b562dbeac4107da843076ecde44e2d9005d21631b47316f6be4114e117d3d8e0,,,,2026-09-13T14:13:13.844Z
node-7.jsonl,RECEIVE_STATE,,50,,44,,False,,68,63,,N08-M0011,,,6,7,,50,67,"[25, 25, 19, 13, 16, 22, 28, 29, 29, 27]",,,,8,,b562dbeac4107da843076ecde44e2d9005d21631b47316f6be4114e117d3d8e0,,,"[25, 25, 19, 13, 16, 22, 28, 30, 29, 27]","[19, 20, 14, 13, 16, 22, 28, 29, 22, 19]",2026-09-13T14:13:13.849Z
node-8.jsonl,SEND_STATE,,,50,,,,,,,,N08-M0012,68,"[25, 25, 19, 13, 16, 22, 28, 29, 30, 27]",,8,,,,,9,,,,,,b562dbeac4107da843076ecde44e2d9005d21631b47316f6be4114e117d3d8e0,,,,2026-09-13T14:13:13.851Z
node-9.jsonl,RECEIVE_STATE,,50,,43,,False,,69,64,,N08-M0012,,,7,9,,50,68,"[25, 25, 19, 13, 16, 22, 28, 29, 30, 27]",,,,8,,b562dbeac4107da843076ecde44e2d9005d21631b47316f6be4114e117d3d8e0,,,"[25, 25, 19, 13, 16, 22, 28, 29, 30, 29]","[25, 25, 19, 12, 10, 17, 19, 20, 23, 28]",2026-09-13T14:13:13.853Z
node-0.jsonl,LOCAL_SCHEDULE,,53,,,"{""creator_node"": 0, ""end_time"": ""15:00"", ""event_id"": ""N00-E06"", ""event_number"": 6, ""lamport_timestamp"": 69, ""simulation_date"": ""2030-10-01"", ""start_time"": ""14:40"", ""title"": ""Node 0 Event 6"", ""vector_timestamp"": [29, 31, 28, 24, 23, 21, 19, 20, 23, 28]}",,,69,,,,,,,0,,,,,,,40,,,24143f24975b6f144ac77c045cba033c53420c3134f8cbaae449c1030a07babf,,,"[29, 31, 28, 24, 23, 21, 19, 20, 23, 28]",,2026-09-13T14:13:23.399Z
node-0.jsonl,SEND_STATE,,,53,,,,,,,,N00-M0011,70,"[30, 31, 28, 24, 23, 21, 19, 20, 23, 28]",,0,,,,,9,,,,,,24143f24975b6f144ac77c045cba033c53420c3134f8cbaae449c1030a07babf,,,,2026-09-13T14:13:23.405Z
node-9.jsonl,RECEIVE_STATE,,58,,45,,False,,71,69,,N00-M0011,,,8,9,,53,70,"[30, 31, 28, 24, 23, 21, 19, 20, 23, 28]",,,,0,,427859f68050746b343300cb3024e7503bb86e144053b725a17f462e47e8e19a,,,"[30, 31, 28, 24, 23, 22, 28, 29, 30, 30]","[25, 25, 19, 13, 16, 22, 28, 29, 30, 29]",2026-09-13T14:13:23.412Z
node-0.jsonl,SEND_STATE,,,53,,,,,,,,N00-M0012,71,"[31, 31, 28, 24, 23, 21, 19, 20, 23, 28]",,0,,,,,1,,,,,,24143f24975b6f144ac77c045cba033c53420c3134f8cbaae449c1030a07babf,,,,2026-09-13T14:13:23.414Z
node-1.jsonl,RECEIVE_STATE,,53,,51,,False,,72,68,,N00-M0012,,,2,1,,53,71,"[31, 31, 28, 24, 23, 21, 19, 20, 23, 28]",,,,0,,24143f24975b6f144ac77c045cba033c53420c3134f8cbaae449c1030a07babf,,,"[31, 33, 28, 24, 23, 21, 19, 20, 23, 28]","[26, 32, 28, 24, 23, 21, 19, 20, 23, 24]",2026-09-13T14:13:23.418Z
node-4.jsonl,LOCAL_SCHEDULE,,52,,,"{""creator_node"": 4, ""end_time"": ""18:40"", ""event_id"": ""N04-E06"", ""event_number"": 6, ""lamport_timestamp"": 65, ""simulation_date"": ""2030-10-01"", ""start_time"": ""18:20"", ""title"": ""Node 4 Event 6"", ""vector_timestamp"": [20, 26, 25, 25, 27, 28, 27, 24, 22, 19]}",,,65,,,,,,,4,,,,,,,65,,,fae5b59cb57a03391c5a7266a0849d1afde3c20d7cee0ba74b832adcb6d5cdd9,,,"[20, 26, 25, 25, 27, 28, 27, 24, 22, 19]",,2026-09-13T14:13:29.478Z
node-4.jsonl,SEND_STATE,,,52,,,,,,,,N04-M0011,66,"[20, 26, 25, 25, 28, 28, 27, 24, 22, 19]",,4,,,,,3,,,,,,fae5b59cb57a03391c5a7266a0849d1afde3c20d7cee0ba74b832adcb6d5cdd9,,,,2026-09-13T14:13:29.480Z
node-3.jsonl,RECEIVE_STATE,,53,,42,,False,,67,66,,N04-M0011,,,10,3,,52,66,"[20, 26, 25, 25, 28, 28, 27, 24, 22, 19]",,,,4,,bbdff1a2c4ae31d1feafe34fc6b09080ff2c59ea314ab247d5cd22d1ee45ad08,,,"[20, 26, 29, 27, 28, 28, 27, 24, 22, 19]","[20, 26, 29, 26, 23, 21, 18, 13, 10, 13]",2026-09-13T14:13:29.482Z
node-4.jsonl,SEND_STATE,,,52,,,,,,,,N04-M0012,67,"[20, 26, 25, 25, 29, 28, 27, 24, 22, 19]",,4,,,,,5,,,,,,fae5b59cb57a03391c5a7266a0849d1afde3c20d7cee0ba74b832adcb6d5cdd9,,,,2026-09-13T14:13:29.484Z
node-5.jsonl,RECEIVE_STATE,,52,,48,,False,,68,64,,N04-M0012,,,4,5,,52,67,"[20, 26, 25, 25, 29, 28, 27, 24, 22, 19]",,,,4,,fae5b59cb57a03391c5a7266a0849d1afde3c20d7cee0ba74b832adcb6d5cdd9,,,"[20, 26, 25, 25, 29, 30, 27, 24, 22, 19]","[19, 21, 20, 19, 24, 29, 27, 24, 22, 19]",2026-09-13T14:13:29.487Z
node-2.jsonl,LOCAL_SCHEDULE,,52,,,"{""creator_node"": 2, ""end_time"": ""16:00"", ""event_id"": ""N02-E07"", ""event_number"": 7, ""lamport_timestamp"": 70, ""simulation_date"": ""2030-10-01"", ""start_time"": ""15:40"", ""title"": ""Node 2 Event 7"", ""vector_timestamp"": [26, 32, 31, 24, 23, 21, 19, 20, 23, 24]}",,,70,,,,,,,2,,,,,,,46,,,4ce14ee6b5430b1f8cb47006b366ada3eb3cea04dec0e70e88cd8823fbc9d64b,,,"[26, 32, 31, 24, 23, 21, 19, 20, 23, 24]",,2026-09-13T14:13:35.440Z
node-2.jsonl,SEND_STATE,,,52,,,,,,,,N02-M0013,71,"[26, 32, 32, 24, 23, 21, 19, 20, 23, 24]",,2,,,,,1,,,,,,4ce14ee6b5430b1f8cb47006b366ada3eb3cea04dec0e70e88cd8823fbc9d64b,,,,2026-09-13T14:13:35.443Z
node-1.jsonl,RECEIVE_STATE,,54,,51,,False,,73,72,,N02-M0013,,,1,1,,52,71,"[26, 32, 32, 24, 23, 21, 19, 20, 23, 24]",,,,2,,b955d88c4239ba71bf23d7677db6adc2c86c1bff4be4194bbe85d56693b5177a,,,"[31, 34, 32, 24, 23, 21, 19, 20, 23, 28]","[31, 33, 28, 24, 23, 21, 19, 20, 23, 28]",2026-09-13T14:13:35.451Z
node-2.jsonl,SEND_STATE,,,52,,,,,,,,N02-M0014,72,"[26, 32, 33, 24, 23, 21, 19, 20, 23, 24]",,2,,,,,3,,,,,,4ce14ee6b5430b1f8cb47006b366ada3eb3cea04dec0e70e88cd8823fbc9d64b,,,,2026-09-13T14:13:35.453Z
node-3.jsonl,RECEIVE_STATE,,57,,48,,False,,73,67,,N02-M0014,,,4,3,,52,72,"[26, 32, 33, 24, 23, 21, 19, 20, 23, 24]",,,,2,,0ff379ab09ca5717a23fc280c7cc2eae3aa952c3ac4d0a51c84808b50d8b2927,,,"[26, 32, 33, 28, 28, 28, 27, 24, 23, 24]","[20, 26, 29, 27, 28, 28, 27, 24, 22, 19]",2026-09-13T14:13:35.455Z
node-6.jsonl,LOCAL_SCHEDULE,,50,,,"{""creator_node"": 6, ""end_time"": ""21:40"", ""event_id"": ""N06-E07"", ""event_number"": 7, ""lamport_timestamp"": 67, ""simulation_date"": ""2030-10-01"", ""start_time"": ""21:20"", ""title"": ""Node 6 Event 7"", ""vector_timestamp"": [19, 21, 20, 19, 24, 29, 31, 28, 22, 19]}",,,67,,,,,,,6,,,,,,,71,,,ff608e96836c69f588ae0dba326198afe467f316a72d4095f3acec02fbff03b8,,,"[19, 21, 20, 19, 24, 29, 31, 28, 22, 19]",,2026-09-13T14:13:44.698Z
node-6.jsonl,SEND_STATE,,,50,,,,,,,,N06-M0013,68,"[19, 21, 20, 19, 24, 29, 32, 28, 22, 19]",,6,,,,,5,,,,,,ff608e96836c69f588ae0dba326198afe467f316a72d4095f3acec02fbff03b8,,,,2026-09-13T14:13:44.701Z
node-5.jsonl,RECEIVE_STATE,,54,,48,,False,,69,68,,N06-M0013,,,2,5,,50,68,"[19, 21, 20, 19, 24, 29, 32, 28, 22, 19]",,,,6,,3aada974615cbfeaf601e7b06b1bf796bd89a85cb47c4901a44525d5b74bb028,,,"[20, 26, 25, 25, 29, 31, 32, 28, 22, 19]","[20, 26, 25, 25, 29, 30, 27, 24, 22, 19]",2026-09-13T14:13:44.706Z
node-6.jsonl,SEND_STATE,,,50,,,,,,,,N06-M0014,69,"[19, 21, 20, 19, 24, 29, 33, 28, 22, 19]",,6,,,,,7,,,,,,ff608e96836c69f588ae0dba326198afe467f316a72d4095f3acec02fbff03b8,,,,2026-09-13T14:13:44.708Z
node-7.jsonl,RECEIVE_STATE,,55,,45,,False,,70,68,,N06-M0014,,,5,7,,50,69,"[19, 21, 20, 19, 24, 29, 33, 28, 22, 19]",,,,6,,fd5d388c70ce0cda9a0d90f9a50728ed135c82a0450c375596e5040862e5b263,,,"[25, 25, 20, 19, 24, 29, 33, 31, 29, 27]","[25, 25, 19, 13, 16, 22, 28, 30, 29, 27]",2026-09-13T14:13:44.711Z
node-9.jsonl,LOCAL_SCHEDULE,,59,,,"{""creator_node"": 9, ""end_time"": ""23:00"", ""event_id"": ""N09-E07"", ""event_number"": 7, ""lamport_timestamp"": 72, ""simulation_date"": ""2030-10-01"", ""start_time"": ""22:40"", ""title"": ""Node 9 Event 7"", ""vector_timestamp"": [30, 31, 28, 24, 23, 22, 28, 29, 30, 31]}",,,72,,,,,,,9,,,,,,,50,,,c441213183477f8f76b1ee98d7b7e5377869de66ce255198e6fe9d92b40ede88,,,"[30, 31, 28, 24, 23, 22, 28, 29, 30, 31]",,2026-09-13T14:13:54.015Z
node-9.jsonl,SEND_STATE,,,59,,,,,,,,N09-M0013,73,"[30, 31, 28, 24, 23, 22, 28, 29, 30, 32]",,9,,,,,8,,,,,,c441213183477f8f76b1ee98d7b7e5377869de66ce255198e6fe9d92b40ede88,,,,2026-09-13T14:13:54.017Z
node-8.jsonl,RECEIVE_STATE,,59,,50,,False,,74,68,,N09-M0013,,,9,8,,59,73,"[30, 31, 28, 24, 23, 22, 28, 29, 30, 32]",,,,9,,c441213183477f8f76b1ee98d7b7e5377869de66ce255198e6fe9d92b40ede88,,,"[30, 31, 28, 24, 23, 22, 28, 29, 31, 32]","[25, 25, 19, 13, 16, 22, 28, 29, 30, 27]",2026-09-13T14:13:54.028Z
node-9.jsonl,SEND_STATE,,,59,,,,,,,,N09-M0014,74,"[30, 31, 28, 24, 23, 22, 28, 29, 30, 33]",,9,,,,,0,,,,,,c441213183477f8f76b1ee98d7b7e5377869de66ce255198e6fe9d92b40ede88,,,,2026-09-13T14:13:54.031Z
node-0.jsonl,RECEIVE_STATE,,59,,53,,False,,75,71,,N09-M0014,,,6,0,,59,74,"[30, 31, 28, 24, 23, 22, 28, 29, 30, 33]",,,,9,,c441213183477f8f76b1ee98d7b7e5377869de66ce255198e6fe9d92b40ede88,,,"[32, 31, 28, 24, 23, 22, 28, 29, 30, 33]","[31, 31, 28, 24, 23, 21, 19, 20, 23, 28]",2026-09-13T14:13:54.034Z
